method,seed_index,slot,time_avg_delay,time_avg_energy_raw,time_avg_energy_scaled,time_avg_fidelity
greedy,3,329,5020.31886687,6.615257106236e-01,0.66152571,0.64287068
greedy,3,330,5017.77657283,6.623365517204e-01,0.66233655,0.64293734
greedy,3,331,5012.8744603,6.620547981723e-01,0.6620548,0.64285463
greedy,3,332,5017.55102482,6.626236116605e-01,0.66262361,0.64280662
greedy,3,333,5018.93222447,6.621031580912e-01,0.66210316,0.64285116
greedy,3,334,5019.14468412,6.622979425547e-01,0.66229794,0.64281094
greedy,3,335,5012.77732376,6.618388119543e-01,0.66183881,0.64274378
greedy,3,336,5009.56186266,6.627347923751e-01,0.66273479,0.64271319
greedy,3,337,5014.52422231,6.624213355943e-01,0.66242134,0.64265477
greedy,3,338,5005.94081508,6.618891317399e-01,0.66188913,0.64253735
greedy,3,339,4998.64280933,6.613869108775e-01,0.66138691,0.64254184
greedy,3,340,5000.8069352,6.610194390899e-01,0.66101944,0.64261779
greedy,3,341,5005.75421655,6.604337808261e-01,0.66043378,0.64276369
greedy,3,342,5011.25566188,6.605033534271e-01,0.66050335,0.64284316
greedy,3,343,5012.32978045,6.610634987929e-01,0.6610635,0.64285231
greedy,3,344,5012.18651665,6.611921598530e-01,0.66119216,0.6429206
greedy,3,345,5022.96253464,6.614340449082e-01,0.66143404,0.64296079
greedy,3,346,5017.40004622,6.615850397373e-01,0.66158504,0.64297427
greedy,3,347,5015.88495178,6.613424161858e-01,0.66134242,0.64293114
greedy,3,348,5008.23014757,6.610147221396e-01,0.66101472,0.64296958
greedy,3,349,5004.44816457,6.608821392980e-01,0.66088214,0.64298971
greedy,3,350,5006.81481056,6.604860415720e-01,0.66048604,0.64306341
greedy,3,351,5013.48346135,6.602300513479e-01,0.66023005,0.64306603
greedy,3,352,5016.79894173,6.602639742159e-01,0.66026397,0.64311786
greedy,3,353,5025.19305383,6.603064787237e-01,0.66030648,0.64306954
greedy,3,354,5018.36925472,6.601688316740e-01,0.66016883,0.64311579
greedy,3,355,5023.39048508,6.598536896972e-01,0.65985369,0.64319699
greedy,3,356,5022.41261218,6.602297826067e-01,0.66022978,0.64318424
greedy,3,357,5023.09037499,6.603095610689e-01,0.66030956,0.64323596
greedy,3,358,5024.72077175,6.610649801791e-01,0.66106498,0.6432794
greedy,3,359,5030.18311206,6.610528723606e-01,0.66105287,0.64326977
greedy,3,360,5024.84895169,6.608729597693e-01,0.66087296,0.64326157
greedy,3,361,5026.99358552,6.611241671302e-01,0.66112417,0.64330877
greedy,3,362,5028.51886269,6.615087236438e-01,0.66150872,0.64327428
greedy,3,363,5031.09780817,6.621614365080e-01,0.66216144,0.64331631
greedy,3,364,5044.33995284,6.618177383552e-01,0.66181774,0.64338192
greedy,3,365,5040.45061102,6.618296666289e-01,0.66182967,0.64345858
greedy,3,366,5048.50811562,6.617477523458e-01,0.66174775,0.64353771
greedy,3,367,5047.79423878,6.614606279061e-01,0.66146063,0.64360831
greedy,3,368,5047.51102628,6.614271816890e-01,0.66142718,0.64365756
greedy,3,369,5047.25643594,6.611955930275e-01,0.66119559,0.64366929
greedy,3,370,5046.66900793,6.610515404931e-01,0.66105154,0.64366132
greedy,3,371,5041.23605645,6.607461991096e-01,0.6607462,0.64359635
greedy,3,372,5033.49643424,6.603661420079e-01,0.66036614,0.64346801
greedy,3,373,5028.62255885,6.600573373415e-01,0.66005734,0.64339077
greedy,3,374,5026.27651931,6.608340656730e-01,0.66083407,0.64343195
greedy,3,375,5022.23674975,6.609173426539e-01,0.66091734,0.64347501
greedy,3,376,5017.22774141,6.614600325076e-01,0.66146003,0.64343613
greedy,3,377,5017.65088443,6.611056063124e-01,0.66110561,0.64346742
greedy,3,378,5010.71776461,6.611129816852e-01,0.66111298,0.64334524
greedy,3,379,5005.52750541,6.606909381013e-01,0.66069094,0.6432655
greedy,3,380,5002.37778831,6.613897619635e-01,0.66138976,0.64326426
greedy,3,381,4998.28860042,6.610965792266e-01,0.66109658,0.64326415
greedy,3,382,4995.66744199,6.617660009787e-01,0.661766,0.64330846
greedy,3,383,5002.4471235,6.612532738403e-01,0.66125327,0.64333881
greedy,3,384,5000.07746,6.617414461378e-01,0.66174145,0.64334049
greedy,3,385,5000.84793218,6.613166849428e-01,0.66131668,0.64341687
greedy,3,386,4999.6213222,6.620719233909e-01,0.66207192,0.64334771
greedy,3,387,4995.60252175,6.618247926774e-01,0.66182479,0.64323333
greedy,3,388,4993.12064289,6.623877944819e-01,0.66238779,0.64329609
greedy,3,389,4995.58994012,6.622751982134e-01,0.6622752,0.64327694
greedy,3,390,5007.23113095,6.618372852490e-01,0.66183729,0.64320539
greedy,3,391,5014.47565843,6.616341223516e-01,0.66163412,0.64313502
greedy,3,392,5027.38037117,6.614387520815e-01,0.66143875,0.6431471
greedy,3,393,5024.82719617,6.612983217727e-01,0.66129832,0.64314447
greedy,3,394,5025.78756864,6.618009266255e-01,0.66180093,0.64314405
greedy,3,395,5026.34662954,6.618628585092e-01,0.66186286,0.64315449
greedy,3,396,5027.9996597,6.624559312538e-01,0.66245593,0.64314707
greedy,3,397,5028.60394546,6.619597865937e-01,0.66195979,0.6431333
greedy,3,398,5030.92255435,6.626222016864e-01,0.6626222,0.64309811
greedy,3,399,5025.65072042,6.626358220545e-01,0.66263582,0.64306819
greedy,3,400,5020.7252712,6.628501510287e-01,0.66285015,0.64300994
greedy,3,401,5024.44432854,6.627159595030e-01,0.66271596,0.64302651
greedy,3,402,5027.2053721,6.637029647033e-01,0.66370296,0.6430304
greedy,3,403,5027.69310578,6.636176294667e-01,0.66361763,0.64304558
greedy,3,404,5024.28553479,6.640588705604e-01,0.66405887,0.64296705
greedy,3,405,5023.33379244,6.643532596238e-01,0.66435326,0.64293252
greedy,3,406,5017.45924319,6.644715945478e-01,0.66447159,0.64296694
greedy,3,407,5024.33861837,6.651455957832e-01,0.6651456,0.64296659
greedy,3,408,5023.35524639,6.650973577532e-01,0.66509736,0.64291397
greedy,3,409,5022.03950062,6.649633914174e-01,0.66496339,0.64291372
greedy,3,410,5017.95264577,6.647964815808e-01,0.66479648,0.6428995
greedy,3,411,5013.61698507,6.646833380853e-01,0.66468334,0.64284683
greedy,3,412,5019.11956142,6.651259924678e-01,0.66512599,0.64284981
greedy,3,413,5016.79364904,6.650426922268e-01,0.66504269,0.64283992
greedy,3,414,5020.11703431,6.649095007881e-01,0.6649095,0.64282218
greedy,3,415,5018.95605793,6.648765414165e-01,0.66487654,0.64282851
greedy,3,416,5014.13768931,6.647725272802e-01,0.66477253,0.64281749
greedy,3,417,5008.65996002,6.644255432858e-01,0.66442554,0.64280825
greedy,3,418,5011.18043829,6.648063916303e-01,0.66480639,0.64279928
greedy,3,419,5023.36872338,6.647585667385e-01,0.66475857,0.64279323
greedy,3,420,5029.11280255,6.644083547385e-01,0.66440835,0.64276909
greedy,3,421,5031.56040097,6.639392450314e-01,0.66393925,0.64276064
greedy,3,422,5027.06548715,6.639639093386e-01,0.66396391,0.64273728
greedy,3,423,5037.24963924,6.637791842009e-01,0.66377918,0.64278678
greedy,3,424,5035.17639517,6.640735015090e-01,0.6640735,0.64282427
greedy,3,425,5035.92890017,6.641372200462e-01,0.66413722,0.6427712
greedy,3,426,5033.19685357,6.647315670167e-01,0.66473157,0.64275256
greedy,3,427,5036.04762175,6.646006187837e-01,0.66460062,0.64276066
greedy,3,428,5035.15518942,6.645806442539e-01,0.66458064,0.64278558
greedy,3,429,5035.66611927,6.641093450756e-01,0.66410935,0.64274145
greedy,3,430,5036.22066555,6.643118067484e-01,0.66431181,0.64280918
greedy,3,431,5038.01809323,6.645734627513e-01,0.66457346,0.64279618
greedy,3,432,5035.00924747,6.641816782404e-01,0.66418168,0.64268187
greedy,3,433,5032.53809796,6.639905634303e-01,0.66399056,0.64261582
greedy,3,434,5032.20338451,6.646142442433e-01,0.66461424,0.64257363
greedy,3,435,5035.3272112,6.645241314408e-01,0.66452413,0.64262789
greedy,3,436,5031.08126776,6.645558549242e-01,0.66455585,0.64252638
greedy,3,437,5026.65184653,6.641034122645e-01,0.66410341,0.64252538
greedy,3,438,5023.35783757,6.645937178322e-01,0.66459372,0.64259334
greedy,3,439,5029.48725009,6.641353984377e-01,0.6641354,0.64262084
greedy,3,440,5023.01693466,6.637127870149e-01,0.66371279,0.64258433
greedy,3,441,5017.36875459,6.634476552150e-01,0.66344766,0.6425917
greedy,3,442,5029.35785975,6.636854691732e-01,0.66368547,0.64256748
greedy,3,443,5035.24294753,6.638295762558e-01,0.66382958,0.64263542
greedy,3,444,5037.78748421,6.638731280684e-01,0.66387313,0.64260539
greedy,3,445,5042.11080931,6.638793287298e-01,0.66387933,0.6425683
greedy,3,446,5046.06107541,6.646664593216e-01,0.66466646,0.64254275
greedy,3,447,5042.92553147,6.647070253171e-01,0.66470703,0.6425774
greedy,3,448,5037.63823201,6.646642357204e-01,0.66466424,0.64255965
greedy,3,449,5032.40920445,6.644831821787e-01,0.66448318,0.64256983
greedy,3,450,5039.1085789,6.647380973872e-01,0.6647381,0.64260181
greedy,3,451,5037.40902881,6.648823474735e-01,0.66488235,0.64260111
greedy,3,452,5045.71836296,6.647959191389e-01,0.66479592,0.64255524
greedy,3,453,5041.69542102,6.646021205001e-01,0.66460212,0.64257821
greedy,3,454,5039.66398983,6.654720381109e-01,0.66547204,0.64262489
greedy,3,455,5036.0584784,6.652589194708e-01,0.66525892,0.64258535
greedy,3,456,5030.75522346,6.651341918868e-01,0.66513419,0.64254063
greedy,3,457,5043.26942382,6.647018946402e-01,0.66470189,0.64253179
greedy,3,458,5051.58302343,6.652793412413e-01,0.66527934,0.6425748
greedy,3,459,5051.56743549,6.651141096768e-01,0.66511411,0.6425763
greedy,3,460,5052.58529719,6.656826333169e-01,0.66568263,0.64254896
greedy,3,461,5057.42316958,6.651981339625e-01,0.66519813,0.64257863
greedy,3,462,5056.27952438,6.651664936510e-01,0.66516649,0.64262988
greedy,3,463,5051.31459158,6.647883266495e-01,0.66478833,0.64261147
greedy,3,464,5047.34501292,6.648866778561e-01,0.66488668,0.64263435
greedy,3,465,5042.75839934,6.644469847759e-01,0.66444698,0.64262618
greedy,3,466,5038.60660151,6.646697545015e-01,0.66466975,0.64260271
greedy,3,467,5040.25951911,6.645864688096e-01,0.66458647,0.64260364
greedy,3,468,5034.86370399,6.645870015563e-01,0.664587,0.64249485
greedy,3,469,5029.43807561,6.641194931727e-01,0.66411949,0.64246477
greedy,3,470,5026.66560424,6.646213509131e-01,0.66462135,0.64241496
greedy,3,471,5021.93748919,6.640670589268e-01,0.66406706,0.64227996
greedy,3,472,5018.21325224,6.646603549332e-01,0.66466035,0.64222968
greedy,3,473,5031.47902237,6.642534837656e-01,0.66425348,0.64222844
greedy,3,474,5027.53295964,6.641642690351e-01,0.66416427,0.64208677
greedy,3,475,5025.85064268,6.646529410368e-01,0.66465294,0.64202943
greedy,3,476,5033.15046202,6.647021838583e-01,0.66470218,0.64203668
greedy,3,477,5031.5340437,6.646346102019e-01,0.66463461,0.64203946
greedy,3,478,5029.70616741,6.642871965727e-01,0.6642872,0.64202777
greedy,3,479,5028.16666341,6.639270226127e-01,0.66392702,0.64196995
greedy,3,480,5031.07154459,6.639449425291e-01,0.66394494,0.64194511
greedy,3,481,5032.29859897,6.643384918258e-01,0.66433849,0.64197332
greedy,3,482,5035.86998782,6.642651910557e-01,0.66426519,0.64200522
greedy,3,483,5038.04093131,6.642536590505e-01,0.66425366,0.64206909
greedy,3,484,5035.42667677,6.639229567373e-01,0.66392296,0.64201196
greedy,3,485,5032.0685058,6.636021902605e-01,0.66360219,0.64199196
greedy,3,486,5031.74322753,6.639975204366e-01,0.66399752,0.64200143
greedy,3,487,5033.62758909,6.637664533751e-01,0.66376645,0.64201104
greedy,3,488,5035.92755452,6.635087785381e-01,0.66350878,0.64198487
greedy,3,489,5032.99102996,6.631501429359e-01,0.66315014,0.64198176
greedy,3,490,5028.04330679,6.630908703736e-01,0.66309087,0.64195334
greedy,3,491,5026.27545818,6.630653613903e-01,0.66306536,0.64196941
greedy,3,492,5024.56593045,6.631610662477e-01,0.66316107,0.641959
greedy,3,493,5028.86589746,6.632192895904e-01,0.66321929,0.64193718
greedy,3,494,5032.3479436,6.631938625040e-01,0.66319386,0.64199154
greedy,3,495,5027.67472634,6.630513514928e-01,0.66305135,0.6418944
greedy,3,496,5023.86837356,6.630089880395e-01,0.66300899,0.64184986
greedy,3,497,5019.30484897,6.626783669786e-01,0.66267837,0.64184392
greedy,3,498,5026.32902997,6.630421603658e-01,0.66304216,0.64185905
greedy,3,499,5039.62192943,6.629758809447e-01,0.66297588,0.64186967
greedy,3,500,5034.73325642,6.627608426774e-01,0.66276084,0.64180692
greedy,4,1,3466.21245643,4.229909661729e-02,0.0422991,0.67750221
greedy,4,2,3719.56168538,2.251037777590e-01,0.22510378,0.65104544
greedy,4,3,5235.15579427,3.583740749409e-01,0.35837407,0.63950469
greedy,4,4,4922.43709351,4.261422165584e-01,0.42614222,0.63930679
greedy,4,5,4618.401516,4.602160067128e-01,0.46021601,0.63742308
greedy,4,6,4925.4485188,5.137617286723e-01,0.51376173,0.63649815
greedy,4,7,5488.91131357,5.026102323392e-01,0.50261023,0.63633336
greedy,4,8,5488.94197712,5.253810325753e-01,0.52538103,0.63695505
greedy,4,9,5858.32941945,5.126430801243e-01,0.51264308,0.63771136
greedy,4,10,5649.94509209,5.379579270535e-01,0.53795793,0.63785635
greedy,4,11,5780.94851387,5.464437643765e-01,0.54644376,0.63856005
greedy,4,12,5672.60237118,5.766685287175e-01,0.57666853,0.63763887
greedy,4,13,5815.46733249,5.887186846574e-01,0.58871868,0.63728893
greedy,4,14,5641.87332033,5.880829574183e-01,0.58808296,0.63715598
greedy,4,15,5607.62156982,6.080808802706e-01,0.60808088,0.63719601
greedy,4,16,5715.63115637,5.926859582232e-01,0.59268596,0.63736852
greedy,4,17,5606.01329832,5.949899521321e-01,0.59498995,0.63811703
greedy,4,18,5841.06531877,5.913545079020e-01,0.59135451,0.63947282
greedy,4,19,5785.25303666,6.172395369177e-01,0.61723954,0.63784251
greedy,4,20,5879.88791286,6.320654686607e-01,0.63206547,0.63858594
greedy,4,21,5708.44822261,6.299271452222e-01,0.62992715,0.63811055
greedy,4,22,5775.66322099,6.198185056179e-01,0.61981851,0.63714231
greedy,4,23,5754.82703261,6.225205594727e-01,0.62252056,0.63659892
greedy,4,24,5620.99067559,6.149743603490e-01,0.61497436,0.63661723
greedy,4,25,5539.34718877,6.175436010654e-01,0.6175436,0.63770281
greedy,4,26,5440.60868432,6.099909251921e-01,0.60999093,0.63973738
greedy,4,27,5436.69012633,6.326110842539e-01,0.63261108,0.64060528
greedy,4,28,5474.45905731,6.301636843278e-01,0.63016368,0.64041139
greedy,4,29,5474.71807118,6.369167640874e-01,0.63691676,0.64102042
greedy,4,30,5414.0765408,6.293146263511e-01,0.62931463,0.63985055
greedy,4,31,5368.25871031,6.404394221359e-01,0.64043942,0.63991941
greedy,4,32,5266.17350387,6.322683418527e-01,0.63226834,0.63811296
greedy,4,33,5225.55680012,6.377443260993e-01,0.63774433,0.63695261
greedy,4,34,5154.5901387,6.314934290051e-01,0.63149343,0.63744048
greedy,4,35,5105.05955567,6.319225932952e-01,0.63192259,0.6377479
greedy,4,36,5076.57078691,6.396021447648e-01,0.63960214,0.63905783
greedy,4,37,5230.67896452,6.375201137507e-01,0.63752011,0.63929059
greedy,4,38,5166.20449833,6.298170423756e-01,0.62981704,0.63837172
greedy,4,39,5127.918598,6.313488129929e-01,0.63134881,0.6385083
greedy,4,40,5158.8454215,6.330951470206e-01,0.63309515,0.6390511
greedy,4,41,5194.00903302,6.303528580570e-01,0.63035286,0.63919131
greedy,4,42,5302.02445296,6.336268260391e-01,0.63362683,0.63887576
greedy,4,43,5403.55316074,6.334280204370e-01,0.63342802,0.6396886
greedy,4,44,5447.90774418,6.370539534110e-01,0.63705395,0.64017002
greedy,4,45,5446.94291534,6.366759317056e-01,0.63667593,0.64032349
greedy,4,46,5422.5952791,6.455485980903e-01,0.6455486,0.64026832
greedy,4,47,5416.86797348,6.458770616409e-01,0.64587706,0.64027607
greedy,4,48,5424.04502074,6.511767803222e-01,0.65117678,0.64038239
greedy,4,49,5396.38780518,6.515041595059e-01,0.65150416,0.64061734
greedy,4,50,5421.43371015,6.537265566206e-01,0.65372656,0.64092773
greedy,4,51,5381.44340297,6.536517301285e-01,0.65365173,0.64098549
greedy,4,52,5335.39772307,6.541225854453e-01,0.65412259,0.6409104
greedy,4,53,5290.64603469,6.518500822071e-01,0.65185008,0.64107167
greedy,4,54,5314.21715201,6.553544734053e-01,0.65535447,0.64180617
greedy,4,55,5331.96556525,6.531741930291e-01,0.65317419,0.64218295
greedy,4,56,5295.23432701,6.526452164217e-01,0.65264522,0.64256425
greedy,4,57,5325.00917235,6.553386176253e-01,0.65533862,0.64330653
greedy,4,58,5280.78122163,6.555237131728e-01,0.65552371,0.64328761
greedy,4,59,5288.7316593,6.569209594980e-01,0.65692096,0.64313417
greedy,4,60,5254.62152323,6.581378871810e-01,0.65813789,0.64336674
greedy,4,61,5218.89981077,6.571104331564e-01,0.65711043,0.643832
greedy,4,62,5195.27574627,6.606473217673e-01,0.66064732,0.64395423
greedy,4,63,5205.48836596,6.581703687642e-01,0.65817037,0.64354393
greedy,4,64,5157.08153601,6.555869895669e-01,0.65558699,0.64345824
greedy,4,65,5138.68472204,6.552116254048e-01,0.65521163,0.64369776
greedy,4,66,5115.63802285,6.563318589574e-01,0.65633186,0.64327247
greedy,4,67,5098.98434522,6.559408642008e-01,0.65594086,0.64355452
greedy,4,68,5123.91651665,6.552013843858e-01,0.65520138,0.64381831
greedy,4,69,5094.00703466,6.540844106245e-01,0.65408441,0.64421465
greedy,4,70,5069.32369685,6.559172198482e-01,0.65591722,0.644279
greedy,4,71,5070.79339028,6.554636634653e-01,0.65546366,0.64454272
greedy,4,72,5053.37611192,6.579885640077e-01,0.65798856,0.64445932
greedy,4,73,5050.88039123,6.571716288650e-01,0.65717163,0.64438666
greedy,4,74,5103.65766836,6.539591244700e-01,0.65395912,0.64424837
greedy,4,75,5077.06548285,6.517855123932e-01,0.65178551,0.6440258
greedy,4,76,5069.42309708,6.533099756840e-01,0.65330998,0.64411729
greedy,4,77,5072.79027681,6.536125012200e-01,0.6536125,0.64412377
greedy,4,78,5060.73910162,6.532163380099e-01,0.65321634,0.64425675
greedy,4,79,5047.31772325,6.514887232281e-01,0.65148872,0.64428708
greedy,4,80,5057.58369893,6.514425469875e-01,0.65144255,0.64439146
greedy,4,81,5034.35633771,6.507596106788e-01,0.65075961,0.64472538
greedy,4,82,4991.32188593,6.470860403367e-01,0.64708604,0.64489686
greedy,4,83,4967.28873822,6.477177013457e-01,0.6477177,0.64499878
greedy,4,84,4999.28275097,6.483880547160e-01,0.64838805,0.6446456
greedy,4,85,4972.40085158,6.493406035732e-01,0.6493406,0.64433095
greedy,4,86,4979.95959147,6.493103878843e-01,0.64931039,0.64443846
greedy,4,87,4965.0729896,6.499585909749e-01,0.64995859,0.64452888
greedy,4,88,5005.94468526,6.471386486733e-01,0.64713865,0.64470153
greedy,4,89,5038.71972969,6.474049041639e-01,0.6474049,0.64492655
greedy,4,90,5020.28501601,6.448334176479e-01,0.64483342,0.64471182
greedy,4,91,5026.99675607,6.489774355720e-01,0.64897744,0.64504035
greedy,4,92,5018.91102364,6.468760748635e-01,0.64687607,0.6449723
greedy,4,93,5024.75171856,6.495888136125e-01,0.64958881,0.64514532
greedy,4,94,5068.40421852,6.490239314048e-01,0.64902393,0.64495903
greedy,4,95,5094.51926315,6.486440852736e-01,0.64864409,0.6446991
greedy,4,96,5072.55552841,6.477379862076e-01,0.64773799,0.64462857
greedy,4,97,5075.50735524,6.469428319587e-01,0.64694283,0.64431669
greedy,4,98,5097.50531276,6.443995375295e-01,0.64439954,0.64425834
greedy,4,99,5130.04172827,6.457956248760e-01,0.64579562,0.64443003
greedy,4,100,5108.62147417,6.446365613827e-01,0.64463656,0.64447324
greedy,4,101,5089.74745854,6.450843624340e-01,0.64508436,0.64394164
greedy,4,102,5066.37698749,6.443856614496e-01,0.64438566,0.64386852
greedy,4,103,5083.46510796,6.437897910128e-01,0.64378979,0.64353486
greedy,4,104,5060.45425858,6.427777879402e-01,0.64277779,0.64377572
greedy,4,105,5050.73767903,6.445604157096e-01,0.64456042,0.64384199
greedy,4,106,5040.10007588,6.446828952963e-01,0.6446829,0.64392407
greedy,4,107,5032.48013509,6.470967225159e-01,0.64709672,0.64386782
greedy,4,108,5073.17779171,6.470667292877e-01,0.64706673,0.64393531
greedy,4,109,5117.30725947,6.474361008086e-01,0.6474361,0.64390677
greedy,4,110,5106.98723646,6.470271353028e-01,0.64702714,0.64361223
greedy,4,111,5106.60826324,6.484963964988e-01,0.6484964,0.64343517
greedy,4,112,5085.47168645,6.472805025617e-01,0.6472805,0.64341793
greedy,4,113,5064.26117528,6.468219079161e-01,0.64682191,0.6436001
greedy,4,114,5057.48099914,6.462469692727e-01,0.64624697,0.64361958
greedy,4,115,5054.44907657,6.465089348209e-01,0.64650893,0.64364844
greedy,4,116,5060.70533697,6.457425731517e-01,0.64574257,0.64360093
greedy,4,117,5062.59468186,6.481089590322e-01,0.64810896,0.64349615
greedy,4,118,5046.74122301,6.470275434917e-01,0.64702754,0.64318625
greedy,4,119,5052.55451107,6.482929452969e-01,0.64829295,0.64319154
